LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,GENUS_SPECIES,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.2546,0.935,yellowfin_sole,Limanda_aspera,10210,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,1.2723,1.1688,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.0105,0.7013,sawback_poacher,Leptagonus_frenatus,20006,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.6363,55.166,Arctic_staghorn_sculpin,Gymnocanthus_tricuspis,21315,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,75.4397,226.0402,butterfly_sculpin,Hemilepidotus_papilio,21348,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.1061,5.8439,ribbed_sculpin,Triglops_pingeli,21355,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,6.6798,6.7789,,Myoxocephalus_sp.,21375,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.0318,1.87,Arctic_cod,Boreogadus_saida,21725,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.1272,0.4675,eelpout_unid.,Zoarcidae,24100,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,162.5956,111.5007,marbled_eelpout,Lycodes_raridens,24184,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.0105,-9999,sea_raspberry,Gersemia_sp.,41201,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.0105,-9999,sea_anemone_unid.,Actiniaria,43000,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,0.0531,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,51,1.2,7.8,21,198202,11
63.664,-172.718,AA-23,81,1982,9/3/1982__6:00:00_AM,2.1206,2.1038,snailfish_unid.,Liparidae,22200,51,1.2,7.8,21,198202,11
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.1539,-9999,kuro_argid,Argis_lar,66611,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,5.1853,-9999,purple-orange_sea_star,Asterias_amurensis,81742,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0514,-9999,green_sea_urchin,Strongylocentrotus_droebachiensis,82510,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0102,-9999,rose_sea_star,Crossaster_papposus,81095,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.1028,-9999,sea_glob,Aplidium_sp._A_(Clark_2006),98310,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.1028,1.5846,Bering_flounder,Hippoglossoides_robustus,10140,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,1.4375,3.622,yellowfin_sole,Limanda_aspera,10210,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0102,0.2264,longhead_dab,Limanda_proboscidea,10211,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0102,1.3582,sturgeon_poacher,Podothecus_accipenserinus,20040,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.9754,6.5648,Pacific_herring,Clupea_pallasii,21110,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.5648,14.0351,Arctic_staghorn_sculpin,Gymnocanthus_tricuspis,21315,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,3.6453,8.1494,shorthorn_(=warty)_sculpin,Myoxocephalus_scorpius,21368,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.1336,5.8857,Arctic_cod,Boreogadus_saida,21725,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,10.7814,71.3073,saffron_cod,Eleginus_gracilis,21735,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.5134,0.2264,walleye_pollock,Gadus_chalcogrammus,21740,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,1.4889,5.2066,snailfish_unid.,Liparidae,22200,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0308,1.1319,rainbow_smelt,Osmerus_mordax,23055,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.2875,9.9604,slender_eelblenny,Lumpenus_fabricii,23807,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.2053,0.2264,marbled_eelpout,Lycodes_raridens,24184,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,4.364,1.3582,polar_eelpout,Lycodes_turneri,24189,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.1028,-9999,sea_raspberry,Gersemia_sp.,41201,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0206,-9999,sea_anemone_unid.,Actiniaria,43000,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0206,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,9.344,-9999,basketstar,Gorgonocephalus_eucnemis,83020,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,13.3485,-9999,sea_peach_unid.,Halocynthia_sp.,98200,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.1028,-9999,sea_peach,Halocynthia_aurantium,98205,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0102,-9999,snow_crab,Chionoecetes_opilio,68580,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,5.1341,-9999,hermit_crab_unid.,Paguridae,69010,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0102,-9999,pale_moonsnail,Lunatia_pallida,71580,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,1.5402,-9999,,Leptasterias_groenlandica,80110,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,6.5716,-9999,blackspined_sea_star,Lethasterias_nanimensis,80200,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,4.5179,-9999,,Leptasterias_polaris,80590,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,0.0514,-9999,,Leptasterias_arctica,80594,27,4.3,8.2,21,198202,72
63.73767,-167.102,AA-03,0,1982,9/10/1982__11:00:00_AM,96.8281,-9999,,Neptunea_heros,71884,27,4.3,8.2,21,198202,72
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.1643,8.4572,slender_eelblenny,Lumpenus_fabricii,23807,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,3.7265,-9999,sea_glob,Aplidium_sp._A_(Clark_2006),98310,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,1.6441,5.5576,shorthorn_(=warty)_sculpin,Myoxocephalus_scorpius,21368,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.1643,-9999,kuro_argid,Argis_lar,66611,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.0549,1.2082,Bering_flounder,Hippoglossoides_robustus,10140,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.274,0.9665,yellowfin_sole,Limanda_aspera,10210,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.022,1.2082,sturgeon_poacher,Podothecus_accipenserinus,20040,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.6577,,,Gymnocanthus_sp.,21313,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,1.2058,0.9665,plain_sculpin,Myoxocephalus_jaok,21371,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.0437,2.658,Arctic_cod,Boreogadus_saida,21725,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,10.2479,58.2337,saffron_cod,Eleginus_gracilis,21735,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.4932,0.2416,walleye_pollock,Gadus_chalcogrammus,21740,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.1097,2.8996,snailfish_unid.,Liparidae,22200,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.022,0.4833,rainbow_smelt,Osmerus_mordax,23055,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.0109,,pighead_prickleback,Acantholumpenus_mackayi,23809,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.0329,0.4833,eelpout_unid.,Zoarcidae,24100,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,4.3842,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,2.4661,-9999,snow_crab,Chionoecetes_opilio,68580,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.1097,-9999,red_king_crab,Paralithodes_camtschaticus,69322,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,4.4388,-9999,fat_whelk,Neptunea_ventricosa,71882,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,47.3486,-9999,,Neptunea_heros,71884,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,17.4268,-9999,sea_star_unid.,Asteroidea,80000,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,0.1643,-9999,green_sea_urchin,Strongylocentrotus_droebachiensis,82510,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,4.6582,-9999,basketstar,Gorgonocephalus_eucnemis,83020,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,33.1002,-9999,sea_peach_unid.,Halocynthia_sp.,98200,27,4.3,6,21,198202,68
63.75533,-166.5365,AA-03,0,1982,9/10/1982__2:00:00_AM,1.3152,-9999,giant_sea_star,Evasterias_echinosoma,80020,27,4.3,6,21,198202,68
63.78567,-164.213,AA-06,0,1982,9/9/1982__2:00:00_PM,3.2447,5.9998,plain_sculpin,Myoxocephalus_jaok,21371,13,10.6,10,21,198202,62
63.78567,-164.213,AA-06,0,1982,9/9/1982__2:00:00_PM,0.0104,-9999,green_sea_urchin,Strongylocentrotus_droebachiensis,82510,13,10.6,10,21,198202,62
63.78567,-164.213,AA-06,0,1982,9/9/1982__2:00:00_PM,22.8183,330.9103,yellowfin_sole,Limanda_aspera,10210,13,10.6,10,21,198202,62
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.1323,-9999,snow_crab,Chionoecetes_opilio,68580,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.044,-9999,circumboreal_toad_crab,Hyas_coarctatus,68577,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.0331,-9999,,Argis_sp.,66570,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.2758,3.8915,rainbow_smelt,Osmerus_mordax,23055,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,3.365,40.861,walleye_pollock,Gadus_chalcogrammus,21740,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,5.6816,41.3474,saffron_cod,Eleginus_gracilis,21735,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,13.0181,6.8102,Pacific_cod,Gadus_macrocephalus,21720,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,12.1907,25.0517,plain_sculpin,Myoxocephalus_jaok,21371,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.662,6.3237,Pacific_herring,Clupea_pallasii,21110,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.044,0.4864,sturgeon_poacher,Podothecus_accipenserinus,20040,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,8.6051,22.6195,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,108.6681,460.6591,yellowfin_sole,Limanda_aspera,10210,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.4412,0.4864,starry_skate,Raja_stellulata,450,38,-9999,-9999,21,198202,4
60.99917,-169.39517,S-19,70,1982,9/1/1982__10:00:00_PM,0.0109,0.2432,rock_sole_unid.,Lepidopsetta_sp.,10260,38,-9999,-9999,21,198202,4
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.6403,0.7057,starry_flounder,Platichthys_stellatus,10220,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.0534,-9999,helmet_crab,Telmessus_cheiragonus,68781,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,2.6142,46.1068,saffron_cod,Eleginus_gracilis,21735,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.8537,5.4105,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,8.3867,3.7638,Pacific_halibut,Hippoglossus_stenolepis,10120,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,46.629,308.398,yellowfin_sole,Limanda_aspera,10210,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.0534,0.4705,longhead_dab,Limanda_proboscidea,10211,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.4267,15.0553,rock_sole_unid.,Lepidopsetta_sp.,10260,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.4267,0.2352,Bering_wolffish,Anarhichas_orientalis,20322,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.16,3.2933,Pacific_herring,Clupea_pallasii,21110,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.0106,0.2352,threaded_sculpin,Gymnocanthus_pistilliger,21314,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,3.8946,9.4096,plain_sculpin,Myoxocephalus_jaok,21371,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,4.1614,1.1762,Pacific_cod,Gadus_macrocephalus,21720,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.1068,17.6429,walleye_pollock,Gadus_chalcogrammus,21740,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.0106,0.2352,whitespotted_greenling,Hexagrammos_stelleri,21932,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.1068,-9999,sea_raspberry,Gersemia_sp.,41201,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.4267,-9999,sea_anemone_unid.,Actiniaria,43000,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.0106,-9999,shrimp_unid.,,66000,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.0106,-9999,Arctic_surfclam,Mactromeris_polynyma,75111,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,13.0176,-9999,purple-orange_sea_star,Asterias_amurensis,81742,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,1.6006,-9999,sea_glob,Aplidium_sp._A_(Clark_2006),98310,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.16,2.5876,rainbow_smelt,Osmerus_mordax,23055,26,9.1,9.3,21,198202,3
60.99933,-168.02117,S-01,70,1982,9/1/1982__6:00:00_PM,0.2134,-9999,hermit_crab_unid.,Paguridae,69010,26,9.1,9.3,21,198202,3
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.5371,-9999,helmet_crab,Telmessus_cheiragonus,68781,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,-9999,hermit_crab_unid.,Paguridae,69010,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,-9999,Pacific_razor,Siliqua_patula,75266,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,19.1211,-9999,purple-orange_sea_star,Asterias_amurensis,81742,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,-9999,sea_onion,Boltenia_ovifera,98105,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,19.8733,223.0906,yellowfin_sole,Limanda_aspera,10210,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.2686,4.0261,longhead_dab,Limanda_proboscidea,10211,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.4834,0.9473,starry_flounder,Platichthys_stellatus,10220,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.2686,10.4204,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,0.2368,sturgeon_poacher,Podothecus_accipenserinus,20040,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,0.2368,Bering_poacher,Occella_dodecaedron,20061,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,0.2368,sand_lance_unid.,Ammodytes_sp.,20202,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.2148,4.7365,Pacific_herring,Clupea_pallasii,21110,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,1.289,3.7892,plain_sculpin,Myoxocephalus_jaok,21371,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,5.4785,115.8082,saffron_cod,Eleginus_gracilis,21735,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.1075,3.5524,whitespotted_greenling,Hexagrammos_stelleri,21932,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.8057,12.7886,rainbow_smelt,Osmerus_mordax,23055,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0753,0.9473,pighead_prickleback,Acantholumpenus_mackayi,23809,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.1075,-9999,sea_anemone_unid.,Actiniaria,43000,13,11,11.2,21,198202,2
61.0105,-166.66733,S-03,70,1982,9/1/1982__1:00:00_PM,0.0107,-9999,ridged_Crangon,Crangon_dalli,66530,13,11,11.2,21,198202,2
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.011,-9999,amphipod_unid.,Amphipoda,60100,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,13.9978,19.1036,marbled_eelpout,Lycodes_raridens,24184,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.1112,-9999,brittlestar_unid.,Ophiuroidea,83000,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.4443,,capelin,Mallotus_villosus,23041,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.3333,6.6128,snailfish_unid.,Liparidae,22200,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.2221,13.4705,Arctic_cod,Boreogadus_saida,21725,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.0556,0.2449,,Myoxocephalus_sp.,21375,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,5.3324,,butterfly_sculpin,Hemilepidotus_papilio,21348,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,1.1109,-9999,,Leptasterias_polaris,80590,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.722,-9999,polar_whelk,Buccinum_polare,72755,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.1112,-9999,ladder_whelk,Buccinum_scalariforme,72752,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.011,-9999,,Nodulotrophon_coronatus,72403,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.5555,-9999,,Natica_clausa,71530,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.011,-9999,hermit_crab_unid.,Paguridae,69010,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,8.1097,-9999,snow_crab,Chionoecetes_opilio,68580,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.0333,-9999,kuro_argid,Argis_lar,66611,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.0556,-9999,sea_anemone_unid.,Actiniaria,43000,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.3333,-9999,sea_raspberry,Gersemia_sp.,41201,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.011,0.2449,Arctic_alligatorfish,Ulcina_olrikii,20051,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.011,1.9593,sawback_poacher,Leptagonus_frenatus,20006,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.1665,0.2449,Alaska_plaice,Pleuronectes_quadrituberculatus,10285,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.5555,4.4085,Bering_flounder,Hippoglossoides_robustus,10140,70,4,7.6,21,198202,9
62.32367,-174.59617,W-26,81,1982,9/2/1982__7:00:00_PM,0.2777,2.939,Greenland_turbot,Reinhardtius_hippoglossoides,10115,70,4,7.6,21,198202,9
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,0.0102,-9999,green_sea_urchin,Strongylocentrotus_droebachiensis,82510,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,9.9599,6.1121,Pacific_cod,Gadus_macrocephalus,21720,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,14.5089,-9999,sea_peach_unid.,Halocynthia_sp.,98200,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,2.0537,-9999,sea_star_unid.,Asteroidea,80000,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,0.0102,-9999,Arctic_surfclam,Mactromeris_polynyma,75111,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,6.3663,-9999,,Neptunea_heros,71884,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,28.34,-9999,hermit_crab_unid.,Paguridae,69010,31,0.5,8.8,21,198202,18
62.3425,-168.86317,W-18,70,1982,9/4/1982__6:00:00_PM,0.0514,-9999,snow_crab,Chionoecetes_opilio,68580,31,0.5,8.8,21,198202,18
